failure,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_14,xmeas_15,xmeas_17,xmeas_18,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_4,xmv_10
0,good_1,912,0.24536,3636.8,4466.2,27.038,42.383,2702.3,74.158,120.4,0.3306,80.284,50.154,26.089,50.339,23.249,66.036,343.37,94.639,77.655,32.598,8.8531,25.667,6.8182,18.895,1.6623,33.418,13.855,23.843,1.1398,18.497,2.2899,4.8438,2.2623,0.025338,0.82003,0.10353,53.012,43.38,62.639,53.6,60.23,40.5
0,good_1,913,0.21601,3691.6,4471.6,26.709,42.194,2701.9,75.383,120.42,0.35134,80.208,50.396,24.934,49.455,22.463,65.994,343.33,94.532,77.68,32.569,9.011,26.035,6.92,18.709,1.615,33.444,13.678,24.127,1.1947,18.376,2.2401,4.9613,2.2994,0.025338,0.82003,0.10353,53.012,43.38,63.39,53.823,63.134,41.878
0,good_1,914,0.21549,3673.7,4449.3,26.876,42.557,2701.8,74.685,120.38,0.34945,80.232,50.525,26.003,50.946,22.501,65.994,343.14,94.591,77.229,32.569,9.011,26.035,6.92,18.709,1.615,33.444,13.678,24.127,1.1947,18.376,2.2401,4.9613,2.2994,0.025338,0.82003,0.10353,53.012,43.38,63.699,54.09,59.813,40.979
0,good_1,915,0.2147,3647.3,4545.8,26.938,42.209,2701.9,74.638,120.4,0.33193,80.198,51.059,23.309,50.49,22.399,65.949,343.16,94.58,77.55,32.181,8.8414,26.021,6.8307,18.587,1.6873,33.367,13.966,23.301,1.2455,18.592,2.2464,4.8566,2.233,0.025338,0.82003,0.10353,53.012,43.38,63.272,53.39,63.075,41.307
0,good_1,916,0.21731,3663.2,4519.6,26.931,42.183,2704.8,73.972,120.42,0.32892,80.419,48.697,24.372,50.223,23.481,65.981,343.31,94.515,77.803,32.181,8.8414,26.021,6.8307,18.587,1.6873,33.367,13.966,23.301,1.2455,18.592,2.2464,4.8566,2.233,0.013855,0.80002,0.082163,53.663,44.34,62.998,53.703,58.837,41.958
0,good_1,917,0.25315,3668.4,4521.9,27.202,42.952,2705.8,74.502,120.39,0.35994,80.423,50.597,25.133,49.509,23.897,66.003,343.6,94.452,77.922,32.423,8.906,25.802,6.79,18.883,1.6809,33.637,13.852,23.647,1.1951,18.769,2.2697,4.8531,2.3934,0.013855,0.80002,0.082163,53.663,44.34,63.698,53.995,62.986,41.971
0,good_1,918,0.25477,3708.8,4486.5,26.62,42.229,2705.3,75.249,120.43,0.35797,80.454,49.815,24.314,49.513,23.198,66.017,343.13,94.383,77.537,32.423,8.906,25.802,6.79,18.883,1.6809,33.637,13.852,23.647,1.1951,18.769,2.2697,4.8531,2.3934,0.013855,0.80002,0.082163,53.663,44.34,63.003,54.419,62.024,41.997
0,good_1,919,0.22678,3697.1,4496.1,26.731,42.495,2702.6,75.575,120.38,0.34767,80.228,49.994,25.287,47.322,23.748,66.012,343.51,94.482,77.57,32.269,8.9568,26.259,6.9731,18.793,1.6389,33.383,13.836,23.808,0.9756,18.551,2.2774,4.7666,2.2325,0.013855,0.80002,0.082163,53.663,44.34,63.628,53.584,62.078,41.585
0,good_1,920,0.22683,3693.7,4458.7,27.11,42.66,2702.3,74.492,120.42,0.34625,80.204,48.353,24.257,51.999,22.934,65.934,343.4,94.421,77.445,32.269,8.9568,26.259,6.9731,18.793,1.6389,33.383,13.836,23.808,0.9756,18.551,2.2774,4.7666,2.2325,0.013855,0.80002,0.082163,53.663,44.34,63.687,54.032,60.395,41.807
0,good_1,921,0.24062,3677.2,4504.9,26.923,42.395,2701.2,74.976,120.4,0.34605,80.059,51.48,27.231,49.354,23.382,65.889,343.51,94.631,77.395,32.499,8.8089,26.016,6.7648,18.968,1.6496,32.831,13.92,23.683,1.3037,18.549,2.2927,4.9362,2.363,0.023696,0.81711,0.10601,53.85,44.481,62.367,53.691,64.811,41.292
0,good_1,922,0.24069,3648.4,4472.4,26.578,41.747,2703.6,75.481,120.39,0.34942,80.186,48.991,26.576,51.981,22.931,65.781,343.89,94.594,77.511,32.499,8.8089,26.016,6.7648,18.968,1.6496,32.831,13.92,23.683,1.3037,18.549,2.2927,4.9362,2.363,0.023696,0.81711,0.10601,53.85,44.481,62.861,54.08,60.68,41.482
0,good_1,923,0.21723,3705.7,4446.7,26.882,42.567,2702.8,74.676,120.42,0.35396,80.115,49.658,24.135,49.974,22.582,65.753,343.47,94.624,77.442,32.1,8.9182,26.222,7.0489,18.691,1.6736,33.56,13.817,23.957,1.2109,18.016,2.2417,4.893,2.1996,0.023696,0.81711,0.10601,53.85,44.481,63.714,53.94,62.052,41.427
0,good_1,924,0.21619,3703.5,4471.0,27.003,42.466,2702.2,74.208,120.4,0.35801,80.054,48.15,25.738,51.139,23.702,65.684,343.32,94.463,77.164,32.1,8.9182,26.222,7.0489,18.691,1.6736,33.56,13.817,23.957,1.2109,18.016,2.2417,4.893,2.1996,0.023696,0.81711,0.10601,53.85,44.481,63.752,53.65,61.34,41.452
0,good_1,925,0.25629,3672.0,4497.9,26.532,42.462,2703.3,75.612,120.39,0.34522,80.14,52.019,23.966,49.82,23.168,65.646,343.7,94.6,77.644,31.87,8.9958,26.72,6.8417,18.743,1.6601,33.421,13.817,23.798,1.2542,17.829,2.2698,4.9254,2.2299,0.023696,0.81711,0.10601,53.85,44.481,61.779,53.998,62.922,40.772
0,good_1,926,0.25313,3609.5,4480.5,26.669,42.319,2705.7,75.356,120.42,0.3457,80.252,51.008,27.303,48.51,22.302,65.618,343.74,94.679,77.468,31.87,8.9958,26.72,6.8417,18.743,1.6601,33.421,13.817,23.798,1.2542,17.829,2.2698,4.9254,2.2299,0.013251,0.81046,0.094653,52.663,43.772,62.855,54.206,58.691,41.632
0,good_1,927,0.27845,3702.3,4490.2,26.885,42.288,2705.9,75.38,120.37,0.34477,80.054,50.428,25.954,49.72,23.142,65.603,344.08,94.508,77.267,32.357,8.8825,26.026,6.7997,18.619,1.6446,33.231,13.868,24.153,1.2487,18.099,2.2743,4.9082,2.3578,0.013251,0.81046,0.094653,52.663,43.772,63.015,53.971,60.335,40.703
0,good_1,928,0.27907,3690.1,4503.6,26.873,42.359,2707.8,75.088,120.42,0.34411,80.051,51.025,26.256,48.14,23.616,65.551,344.13,94.478,77.606,32.357,8.8825,26.026,6.7997,18.619,1.6446,33.231,13.868,24.153,1.2487,18.099,2.2743,4.9082,2.3578,0.013251,0.81046,0.094653,52.663,43.772,63.225,53.81,61.858,41.723
0,good_1,929,0.23501,3682.3,4487.5,26.632,43.094,2708.6,75.261,120.39,0.35651,80.202,50.211,25.713,48.352,22.894,65.538,344.18,94.412,77.892,32.32,8.9648,26.541,6.8113,18.946,1.7048,33.814,13.468,23.93,1.3332,18.071,2.2437,4.8418,2.2981,0.013251,0.81046,0.094653,52.663,43.772,63.786,54.324,61.992,40.5
0,good_1,930,0.2321,3698.7,4512.1,27.214,42.403,2710.7,74.72,120.42,0.35428,80.356,51.504,25.901,50.621,23.977,65.553,344.18,94.442,77.903,32.32,8.9648,26.541,6.8113,18.946,1.7048,33.814,13.468,23.93,1.3332,18.071,2.2437,4.8418,2.2981,0.013251,0.81046,0.094653,52.663,43.772,63.504,54.03,63.327,42.493
0,good_1,931,0.23291,3686.8,4452.0,26.872,42.187,2710.8,75.135,120.39,0.30778,80.329,51.222,25.91,48.796,23.303,65.602,344.43,94.324,77.235,32.193,8.8001,26.443,6.8428,18.297,1.6447,33.727,13.768,23.423,1.0452,18.206,2.2734,4.8478,2.3457,0.0052557,0.80863,0.088885,53.347,43.998,63.679,53.945,61.393,40.5
0,good_1,932,0.23246,3676.8,4474.9,26.778,42.669,2708.3,75.423,120.41,0.30669,80.099,48.94,23.974,47.816,22.956,65.552,344.14,94.483,77.312,32.193,8.8001,26.443,6.8428,18.297,1.6447,33.727,13.768,23.423,1.0452,18.206,2.2734,4.8478,2.3457,0.0052557,0.80863,0.088885,53.347,43.998,63.851,53.671,60.477,42.517
0,good_1,933,0.24565,3669.9,4532.1,27.234,42.545,2707.7,74.661,120.37,0.33742,80.011,51.086,25.057,49.878,23.184,65.461,344.24,94.426,77.373,32.42,8.7556,26.216,6.8768,18.519,1.6153,32.728,13.63,23.831,1.4614,17.949,2.2299,4.87,2.2862,0.0052557,0.80863,0.088885,53.347,43.998,63.744,54.607,62.758,40.439
0,good_1,934,0.24694,3691.5,4560.0,26.545,42.188,2709.3,74.293,120.42,0.33707,80.084,50.835,25.822,50.636,23.113,65.408,344.09,94.465,77.276,32.42,8.7556,26.216,6.8768,18.519,1.6153,32.728,13.63,23.831,1.4614,17.949,2.2299,4.87,2.2862,0.0052557,0.80863,0.088885,53.347,43.998,63.373,54.273,61.143,41.717
0,good_1,935,0.22432,3701.0,4533.7,27.088,42.161,2708.7,75.272,120.35,0.32303,80.009,49.939,25.389,50.622,23.489,65.366,344.46,94.5,77.385,32.827,8.8569,26.558,6.9615,18.715,1.6519,33.805,13.847,24.143,1.2905,17.924,2.2479,4.8805,2.3506,0.0052557,0.80863,0.088885,53.347,43.998,62.932,54.104,60.241,40.402
0,good_1,936,0.22182,3667.7,4522.5,26.766,42.091,2707.9,75.717,120.4,0.32415,79.959,49.805,25.206,51.392,22.306,65.296,344.09,94.458,77.187,32.827,8.8569,26.558,6.9615,18.715,1.6519,33.805,13.847,24.143,1.2905,17.924,2.2479,4.8805,2.3506,0.01684,0.80357,0.086676,53.75,44.307,63.506,54.238,61.764,41.719
0,good_1,937,0.18015,3640.8,4487.7,27.026,41.807,2705.8,74.736,120.37,0.347,79.847,49.956,25.097,49.431,22.919,65.237,344.24,94.61,77.158,32.446,8.7765,26.319,6.8948,18.696,1.6617,33.383,13.781,23.905,1.2352,18.107,2.2742,4.8757,2.3444,0.01684,0.80357,0.086676,53.75,44.307,63.191,54.199,61.116,40.427
0,good_1,938,0.18042,3653.9,4501.4,26.513,42.194,2707.2,75.702,120.41,0.34337,80.053,49.465,25.796,48.577,23.537,65.179,343.62,94.624,77.614,32.446,8.7765,26.319,6.8948,18.696,1.6617,33.383,13.781,23.905,1.2352,18.107,2.2742,4.8757,2.3444,0.01684,0.80357,0.086676,53.75,44.307,62.965,54.035,62.472,41.529
0,good_1,939,0.20954,3664.2,4489.3,26.913,42.189,2708.0,74.659,120.39,0.34015,80.161,50.296,25.092,48.486,23.832,65.203,343.72,94.687,77.34,32.573,8.7537,26.533,6.9066,18.557,1.5911,33.042,13.814,24.125,1.1628,18.223,2.2274,4.8742,2.3633,0.01684,0.80357,0.086676,53.75,44.307,63.33,54.24,60.769,40.402
0,good_1,940,0.21192,3634.2,4501.4,27.359,42.528,2705.7,75.447,120.4,0.33888,79.949,49.285,25.829,51.206,22.4,65.165,343.19,94.534,77.162,32.573,8.7537,26.533,6.9066,18.557,1.5911,33.042,13.814,24.125,1.1628,18.223,2.2274,4.8742,2.3633,0.01684,0.80357,0.086676,53.75,44.307,63.846,54.095,60.637,41.582
0,good_1,941,0.19538,3718.8,4528.5,26.746,42.724,2705.7,75.255,120.38,0.34131,79.992,49.327,24.843,50.147,23.107,65.098,343.31,94.627,77.292,32.175,8.7467,26.526,6.6866,18.139,1.643,33.488,13.518,24.236,1.1938,18.434,2.2481,4.8229,2.3724,0.0063384,0.8092,0.10295,53.802,43.734,62.269,54.137,62.532,40.718
0,good_1,942,0.19605,3664.5,4497.4,26.543,42.241,2707.6,74.831,120.4,0.34223,80.16,48.823,23.983,49.913,22.732,65.08,343.22,94.729,77.434,32.175,8.7467,26.526,6.6866,18.139,1.643,33.488,13.518,24.236,1.1938,18.434,2.2481,4.8229,2.3724,0.0063384,0.8092,0.10295,53.802,43.734,63.203,54.509,61.969,41.846
0,good_1,943,0.23316,3704.5,4585.1,27.304,41.848,2710.5,74.388,120.42,0.30554,80.377,48.728,25.121,51.266,24.183,65.108,342.51,94.363,77.689,32.63,8.6626,26.638,6.9052,18.732,1.6422,32.789,13.928,23.997,1.1307,18.6,2.2636,4.7651,2.381,0.0063384,0.8092,0.10295,53.802,43.734,64.526,54.555,61.489,41.178
0,good_1,944,0.22991,3716.0,4538.0,27.117,42.273,2709.1,75.641,120.42,0.30865,80.385,51.076,22.922,50.209,21.834,65.135,341.92,94.32,77.152,32.63,8.6626,26.638,6.9052,18.732,1.6422,32.789,13.928,23.997,1.1307,18.6,2.2636,4.7651,2.381,0.0063384,0.8092,0.10295,53.802,43.734,64.328,55.119,60.348,41.652
0,good_1,945,0.18708,3694.9,4535.2,27.037,42.521,2702.7,75.882,120.38,0.35205,79.925,50.615,25.124,50.828,21.92,65.037,342.35,94.615,76.82,32.536,8.7969,26.551,6.9034,18.801,1.6176,32.92,13.61,24.172,1.2793,18.134,2.2755,4.8642,2.3634,0.0063384,0.8092,0.10295,53.802,43.734,62.854,53.758,60.632,41.254
0,good_1,946,0.18606,3689.2,4544.4,26.841,42.302,2700.0,75.66,120.39,0.35242,79.862,50.476,25.693,47.998,23.535,64.913,341.99,94.486,77.373,32.536,8.7969,26.551,6.9034,18.801,1.6176,32.92,13.61,24.172,1.2793,18.134,2.2755,4.8642,2.3634,0.021537,0.82189,0.078319,53.695,43.388,62.953,53.647,60.614,40.679
0,good_1,947,0.19056,3669.4,4511.2,26.632,42.156,2703.1,74.574,120.39,0.31521,80.15,50.655,25.465,48.853,22.978,64.828,341.52,94.7,77.646,32.055,8.9722,26.54,6.8891,18.65,1.6187,32.784,13.828,24.311,1.2333,18.272,2.2107,4.9141,2.2725,0.021537,0.82189,0.078319,53.695,43.388,63.288,53.876,60.843,40.804
0,good_1,948,0.19158,3662.5,4527.5,27.035,42.157,2704.2,75.064,120.4,0.32064,80.332,49.822,24.119,49.12,22.565,64.851,341.29,94.542,77.218,32.055,8.9722,26.54,6.8891,18.65,1.6187,32.784,13.828,24.311,1.2333,18.272,2.2107,4.9141,2.2725,0.021537,0.82189,0.078319,53.695,43.388,63.407,53.681,61.732,41.413
0,good_1,949,0.23485,3688.7,4547.2,26.855,42.373,2703.0,75.464,120.39,0.34194,80.209,49.753,25.157,50.683,23.483,64.853,341.12,94.659,77.295,32.164,8.8045,26.763,6.9606,18.498,1.6728,33.26,13.836,24.556,1.3216,18.14,2.2323,4.9254,2.3152,0.021537,0.82189,0.078319,53.695,43.388,63.069,53.823,61.717,40.808
0,good_1,950,0.23716,3661.6,4505.4,26.856,42.625,2703.2,75.52,120.39,0.33926,80.234,48.539,23.346,51.497,23.875,64.818,340.59,94.61,77.556,32.164,8.8045,26.763,6.9606,18.498,1.6728,33.26,13.836,24.556,1.3216,18.14,2.2323,4.9254,2.3152,0.021537,0.82189,0.078319,53.695,43.388,63.534,54.323,61.013,41.217
0,good_1,951,0.22561,3640.6,4548.1,26.758,42.202,2703.7,75.043,120.41,0.34105,80.355,52.503,26.002,50.266,23.28,64.806,340.17,94.652,77.278,31.983,8.9761,26.459,6.8938,19.117,1.6261,32.889,13.901,24.352,1.1882,18.552,2.2141,4.8737,2.2573,0.030584,0.8341,0.11351,52.845,43.404,63.227,54.222,61.101,41.125
0,good_1,952,0.22687,3657.1,4548.6,26.933,42.514,2701.4,75.89,120.38,0.34012,80.083,52.119,25.12,50.847,23.236,64.765,340.45,94.727,76.965,31.983,8.9761,26.459,6.8938,19.117,1.6261,32.889,13.901,24.352,1.1882,18.552,2.2141,4.8737,2.2573,0.030584,0.8341,0.11351,52.845,43.404,62.944,54.215,60.156,40.773
0,good_1,953,0.24529,3690.6,4475.7,26.659,41.909,2702.1,75.271,120.37,0.34696,80.07,49.126,26.07,51.456,23.446,64.698,340.08,94.695,77.069,32.001,8.9531,26.609,6.9158,18.552,1.6573,32.523,13.718,23.995,1.1834,18.216,2.2518,4.9464,2.241,0.030584,0.8341,0.11351,52.845,43.404,62.911,53.563,61.079,40.948
0,good_1,954,0.24533,3687.5,4491.6,26.833,42.423,2700.9,74.314,120.37,0.34712,80.026,52.406,26.212,48.769,22.704,64.62,340.22,94.708,76.942,32.001,8.9531,26.609,6.9158,18.552,1.6573,32.523,13.718,23.995,1.1834,18.216,2.2518,4.9464,2.241,0.030584,0.8341,0.11351,52.845,43.404,62.964,53.373,60.605,40.468
0,good_1,955,0.24613,3698.3,4488.1,27.116,42.472,2703.8,75.057,120.42,0.32873,80.177,49.863,25.045,50.498,23.513,64.568,340.18,94.674,77.727,32.112,8.7797,26.65,6.9283,18.78,1.6356,33.109,13.662,24.315,1.2367,18.323,2.2579,4.8838,2.3273,0.030584,0.8341,0.11351,52.845,43.404,62.564,54.791,60.336,41.658
0,good_1,956,0.24581,3655.6,4502.4,26.563,42.458,2705.7,74.199,120.39,0.32907,80.418,49.82,26.085,50.922,22.601,64.632,340.24,94.572,77.416,32.112,8.7797,26.65,6.9283,18.78,1.6356,33.109,13.662,24.315,1.2367,18.323,2.2579,4.8838,2.3273,0.024191,0.8403,0.085646,53.732,43.282,63.298,54.62,61.788,40.126
0,good_1,957,0.23574,3669.0,4488.4,27.204,42.011,2705.2,75.778,120.41,0.31771,80.394,49.049,23.706,50.352,22.732,64.683,339.96,94.64,77.411,32.033,8.7605,26.432,6.8938,19.002,1.6918,32.715,13.818,24.049,1.2516,18.35,2.2578,4.8393,2.3305,0.024191,0.8403,0.085646,53.732,43.282,62.92,54.247,62.0,41.576
0,good_1,958,0.23495,3641.7,4515.7,26.893,42.472,2703.9,74.506,120.38,0.32044,80.191,49.548,24.74,49.736,21.734,64.641,339.72,94.567,76.975,32.033,8.7605,26.432,6.8938,19.002,1.6918,32.715,13.818,24.049,1.2516,18.35,2.2578,4.8393,2.3305,0.024191,0.8403,0.085646,53.732,43.282,63.391,53.92,58.19,40.568
0,good_1,959,0.24395,3660.8,4496.5,26.982,42.399,2702.0,74.521,120.37,0.33946,79.903,50.178,25.522,49.92,22.156,64.551,340.17,94.764,77.06,31.626,8.6816,26.212,6.6392,19.045,1.6158,33.068,13.766,24.251,1.2752,18.314,2.27,4.9333,2.3729,0.024191,0.8403,0.085646,53.732,43.282,63.337,53.586,59.275,40.301
0,good_1,960,0.24354,3625.2,4497.4,26.867,42.033,2704.1,75.547,120.43,0.33822,80.096,50.267,24.044,50.822,23.106,64.461,340.11,94.726,77.509,31.626,8.6816,26.212,6.6392,19.045,1.6158,33.068,13.766,24.251,1.2752,18.314,2.27,4.9333,2.3729,0.024191,0.8403,0.085646,53.732,43.282,63.949,53.575,62.212,41.084
0,good_2,761,0.30777,3640.3,4513.5,26.642,42.145,2703.6,74.749,120.38,0.33391,79.825,51.099,25.232,51.195,22.755,65.608,340.3,94.707,77.055,32.079,8.8945,26.467,7.0202,18.722,1.6965,32.639,13.787,23.885,1.0631,18.728,2.3187,4.8183,2.3306,0.023628,0.8536,0.082299,54.757,44.155,63.089,53.876,62.219,40.439
0,good_2,762,0.30687,3645.5,4542.8,27.002,42.565,2707.3,74.105,120.41,0.33356,80.056,50.708,23.379,50.65,23.379,65.596,340.78,94.614,77.518,32.079,8.8945,26.467,7.0202,18.722,1.6965,32.639,13.787,23.885,1.0631,18.728,2.3187,4.8183,2.3306,0.023628,0.8536,0.082299,54.757,44.155,63.0,53.526,62.005,41.211
0,good_2,763,0.27194,3620.7,4552.1,26.745,42.62,2709.7,75.348,120.4,0.33131,80.295,48.054,27.761,48.376,22.729,65.641,341.38,94.713,77.344,31.829,8.7837,26.151,6.9552,19.001,1.6422,32.737,13.752,24.282,1.4156,18.598,2.2907,4.7582,2.3119,0.023628,0.8536,0.082299,54.757,44.155,62.408,53.641,60.677,40.469
0,good_2,764,0.27064,3617.7,4522.5,26.982,42.397,2706.0,75.219,120.39,0.331,79.967,50.612,24.849,50.84,22.525,65.685,341.09,94.635,76.982,31.829,8.7837,26.151,6.9552,19.001,1.6422,32.737,13.752,24.282,1.4156,18.598,2.2907,4.7582,2.3119,0.023628,0.8536,0.082299,54.757,44.155,62.459,53.996,61.131,41.0
0,good_2,765,0.29854,3651.9,4481.9,26.969,42.639,2707.7,75.248,120.4,0.32625,79.831,49.566,26.8,49.878,23.238,65.651,341.58,94.864,77.036,31.962,8.7412,26.334,6.9304,19.01,1.6516,32.696,13.853,23.772,1.2087,18.623,2.2078,4.8097,2.2533,0.023628,0.8536,0.082299,54.757,44.155,62.342,53.783,61.846,41.058
0,good_2,766,0.29777,3653.6,4493.7,26.748,42.215,2711.3,74.834,120.41,0.32809,80.084,47.609,24.8,48.981,23.127,65.648,342.09,94.534,77.382,31.962,8.7412,26.334,6.9304,19.01,1.6516,32.696,13.853,23.772,1.2087,18.623,2.2078,4.8097,2.2533,0.01334,0.84093,0.083259,53.693,44.129,62.312,53.642,60.881,40.964
0,good_2,767,0.28871,3612.2,4528.0,27.205,42.297,2710.8,74.459,120.39,0.34031,80.11,50.787,25.825,50.168,22.039,65.71,342.08,94.752,77.575,32.326,8.9437,26.767,6.8242,18.895,1.6524,32.899,13.973,24.232,1.2226,18.881,2.2582,4.8209,2.297,0.01334,0.84093,0.083259,53.693,44.129,63.184,53.17,60.306,40.966
0,good_2,768,0.2869,3654.2,4483.6,26.891,42.414,2709.4,74.836,120.41,0.33817,79.924,49.674,24.768,49.812,23.061,65.718,342.24,94.581,77.191,32.326,8.9437,26.767,6.8242,18.895,1.6524,32.899,13.973,24.232,1.2226,18.881,2.2582,4.8209,2.297,0.01334,0.84093,0.083259,53.693,44.129,62.461,53.702,62.893,41.093
0,good_2,769,0.25118,3624.2,4451.7,26.615,42.564,2709.0,74.709,120.41,0.35599,79.937,50.331,25.422,49.559,22.743,65.69,342.44,94.697,77.436,32.325,8.8563,26.708,6.8367,18.964,1.6291,32.88,13.793,24.074,1.1581,18.507,2.2561,4.8231,2.2384,0.01334,0.84093,0.083259,53.693,44.129,63.915,54.336,60.738,41.695
0,good_2,770,0.25339,3678.9,4512.7,26.81,42.191,2709.5,75.648,120.43,0.3516,80.046,49.475,25.138,49.15,23.189,65.744,342.13,94.534,77.533,32.325,8.8563,26.708,6.8367,18.964,1.6291,32.88,13.793,24.074,1.1581,18.507,2.2561,4.8231,2.2384,0.01334,0.84093,0.083259,53.693,44.129,62.973,53.606,61.729,42.391
0,good_2,771,0.25052,3651.8,4494.9,26.917,42.23,2709.9,75.193,120.38,0.33177,80.147,49.302,26.165,49.654,23.467,65.776,342.92,94.555,77.53,31.715,8.8994,26.231,6.7552,18.46,1.6062,32.735,13.898,24.262,1.1992,18.473,2.2673,4.8086,2.255,0.035201,0.85589,0.090526,53.514,44.17,63.379,53.625,61.189,41.095
0,good_2,772,0.25086,3655.2,4525.0,26.968,42.148,2710.0,74.902,120.42,0.33657,80.211,49.701,26.724,50.582,22.313,65.845,342.39,94.374,77.347,31.715,8.8994,26.231,6.7552,18.46,1.6062,32.735,13.898,24.262,1.1992,18.473,2.2673,4.8086,2.255,0.035201,0.85589,0.090526,53.514,44.17,63.319,53.264,62.198,41.859
0,good_2,773,0.31171,3678.1,4565.7,26.835,42.571,2707.7,74.861,120.4,0.34726,79.958,51.935,24.465,49.446,22.473,65.887,342.57,94.512,77.167,32.036,8.7887,26.745,6.747,18.887,1.6523,33.106,13.765,24.02,1.0372,18.176,2.3006,4.8605,2.257,0.035201,0.85589,0.090526,53.514,44.17,63.722,54.026,60.673,40.789
0,good_2,774,0.31305,3684.9,4549.9,26.743,42.474,2708.3,75.398,120.41,0.34423,79.888,49.883,25.366,49.524,23.149,65.841,343.26,94.407,77.228,32.036,8.7887,26.745,6.747,18.887,1.6523,33.106,13.765,24.02,1.0372,18.176,2.3006,4.8605,2.257,0.035201,0.85589,0.090526,53.514,44.17,63.604,54.214,61.402,41.543
0,good_2,775,0.2868,3696.8,4466.5,26.709,42.474,2707.4,75.28,120.4,0.3277,79.887,50.984,26.102,49.323,23.5,65.827,342.99,94.475,77.205,32.343,8.7657,26.77,6.865,18.793,1.715,33.243,13.85,23.609,1.1142,18.722,2.2702,4.8996,2.3581,0.035201,0.85589,0.090526,53.514,44.17,63.595,54.181,60.728,41.458
0,good_2,776,0.28377,3686.8,4504.0,27.131,42.336,2707.5,74.372,120.39,0.33151,80.016,51.285,27.15,49.599,22.365,65.849,342.89,94.298,77.321,32.343,8.7657,26.77,6.865,18.793,1.715,33.243,13.85,23.609,1.1142,18.722,2.2702,4.8996,2.3581,0.012695,0.8232,0.11134,54.462,44.101,63.767,53.733,61.652,41.067
0,good_2,777,0.25618,3653.0,4500.4,26.82,42.526,2705.3,75.944,120.4,0.34053,79.904,48.003,24.325,49.218,22.578,65.868,343.18,94.616,77.306,32.587,8.8993,26.466,6.9107,19.091,1.689,33.338,13.728,23.751,1.2316,18.084,2.243,4.8157,2.2799,0.012695,0.8232,0.11134,54.462,44.101,63.386,53.996,62.69,41.071
0,good_2,778,0.25451,3663.5,4509.4,27.279,41.976,2703.6,74.955,120.37,0.34095,79.804,48.539,25.549,49.799,22.264,65.869,342.89,94.417,77.18,32.587,8.8993,26.466,6.9107,19.091,1.689,33.338,13.728,23.751,1.2316,18.084,2.243,4.8157,2.2799,0.012695,0.8232,0.11134,54.462,44.101,63.205,53.888,59.41,40.52
0,good_2,779,0.2294,3640.6,4452.4,26.839,42.43,2704.5,74.917,120.38,0.32944,79.92,50.769,25.504,50.372,23.333,65.889,343.59,94.726,77.082,32.294,8.8315,26.393,6.768,18.513,1.6471,33.022,13.864,23.939,1.3931,18.459,2.2687,4.7929,2.2842,0.012695,0.8232,0.11134,54.462,44.101,63.193,53.81,61.026,40.781
0,good_2,780,0.22925,3653.4,4469.2,26.933,42.129,2706.2,75.572,120.38,0.32578,80.188,50.088,25.872,50.072,22.63,65.951,342.96,94.399,77.62,32.294,8.8315,26.393,6.768,18.513,1.6471,33.022,13.864,23.939,1.3931,18.459,2.2687,4.7929,2.2842,0.012695,0.8232,0.11134,54.462,44.101,62.972,53.609,59.65,40.696
0,good_2,781,0.25396,3706.3,4483.3,26.874,41.915,2705.6,75.167,120.39,0.3427,80.19,49.722,23.828,50.457,23.238,66.001,342.56,94.552,77.338,32.787,8.8215,26.465,6.883,19.015,1.6799,33.187,13.689,23.803,1.0812,18.535,2.2666,4.6988,2.2324,0.0086753,0.83999,0.094314,53.756,43.538,63.354,54.854,61.557,40.998
0,good_2,782,0.25507,3697.3,4561.2,26.541,42.799,2702.8,75.197,120.39,0.34038,80.006,49.523,25.542,50.547,23.101,66.034,342.44,94.513,76.948,32.787,8.8215,26.465,6.883,19.015,1.6799,33.187,13.689,23.803,1.0812,18.535,2.2666,4.6988,2.2324,0.0086753,0.83999,0.094314,53.756,43.538,63.509,53.922,62.239,41.129
0,good_2,783,0.20513,3679.5,4509.7,27.078,42.583,2701.1,76.264,120.37,0.3219,79.918,47.952,26.107,48.621,21.999,65.982,342.85,94.633,77.011,32.423,8.9146,26.471,6.7638,18.976,1.6555,33.178,13.628,23.746,1.1767,18.197,2.2702,4.8235,2.3622,0.0086753,0.83999,0.094314,53.756,43.538,62.859,53.31,61.416,40.357
0,good_2,784,0.20496,3679.7,4479.0,26.789,42.074,2700.4,75.332,120.39,0.31955,79.909,49.754,25.977,49.216,22.691,65.933,342.42,94.642,77.055,32.423,8.9146,26.471,6.7638,18.976,1.6555,33.178,13.628,23.746,1.1767,18.197,2.2702,4.8235,2.3622,0.0086753,0.83999,0.094314,53.756,43.538,62.856,53.677,62.463,41.867
