serial_number,date,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_7,sensor_8,sensor_10,sensor_11,sensor_13,sensor_14,sensor_15,failure
30_good,51,-0.003,-0.0003,641.66,1581.86,554.16,2387.98,1.3,47.2,2387.97,8147.16,8.3966,0
30_good,52,-0.0004,0.0005,642.1,1582.77,554.66,2388.01,1.3,47.12,2388.0,8142.47,8.4098,0
30_good,53,-0.0006,0.0005,642.66,1586.75,555.45,2387.93,1.3,47.24,2387.98,8142.22,8.3718,0
30_good,54,-0.0005,0.0,642.14,1585.66,554.75,2388.0,1.3,47.36,2388.02,8149.15,8.3862,0
30_good,55,0.0016,-0.0004,642.42,1577.95,554.45,2387.98,1.3,47.21,2387.97,8144.22,8.3837,0
30_good,56,-0.0006,-0.0002,642.07,1590.96,554.68,2388.0,1.3,47.23,2387.99,8146.48,8.365,0
30_good,57,-0.0016,0.0003,642.17,1585.65,554.23,2388.02,1.3,47.17,2387.99,8146.17,8.4254,0
30_good,58,0.0011,-0.0003,642.12,1585.61,554.24,2388.0,1.3,46.86,2388.0,8148.83,8.4077,0
30_good,59,-0.0023,0.0003,642.3,1585.01,554.54,2388.02,1.3,47.24,2388.0,8141.56,8.4204,0
30_good,60,-0.0005,-0.0003,642.0,1588.2,554.58,2388.0,1.3,47.08,2388.04,8142.48,8.3959,0
30_good,61,-0.0003,-0.0005,642.27,1586.78,554.49,2388.01,1.3,47.22,2387.98,8142.44,8.3791,0
30_good,62,-0.0001,-0.0003,642.22,1587.12,554.32,2388.01,1.3,47.14,2388.02,8148.18,8.3555,0
30_good,63,-0.0036,-0.0003,642.47,1580.44,554.11,2388.01,1.3,47.14,2388.03,8145.54,8.4064,0
30_good,64,0.0022,0.0003,641.94,1581.31,554.58,2388.0,1.3,47.27,2387.99,8150.32,8.39,0
30_good,65,0.0021,-0.0004,642.39,1584.99,554.14,2388.02,1.3,47.27,2388.04,8147.89,8.412,0
30_good,66,0.0018,-0.0001,642.01,1593.44,555.04,2388.05,1.3,47.19,2388.02,8145.23,8.393,0
30_good,67,0.0026,-0.0003,641.82,1585.83,555.07,2388.11,1.3,47.38,2387.97,8145.66,8.3813,0
30_good,68,-0.0004,0.0,642.37,1583.89,554.52,2387.97,1.3,47.35,2388.02,8148.91,8.3729,0
30_good,69,-0.0023,0.0001,642.62,1580.37,554.44,2388.0,1.3,47.07,2388.04,8142.44,8.4075,0
30_good,70,-0.0008,0.0002,642.15,1584.58,554.68,2387.97,1.3,47.39,2388.04,8144.84,8.4073,0
30_good,71,-0.0005,-0.0005,641.58,1580.78,554.18,2388.07,1.3,47.28,2388.02,8144.12,8.3464,0
30_good,72,0.0005,0.0001,642.41,1583.87,554.41,2388.01,1.3,47.29,2388.0,8142.83,8.415,0
30_good,73,0.0021,-0.0002,642.17,1584.59,554.4,2387.99,1.3,47.32,2387.97,8142.62,8.3778,0
30_good,74,-0.0004,-0.0001,642.31,1581.72,554.44,2388.03,1.3,46.95,2388.0,8146.71,8.4066,0
30_good,75,0.0031,0.0003,642.61,1580.23,554.34,2388.02,1.3,47.14,2387.98,8147.49,8.3975,0
30_good,76,-0.0002,-0.0001,642.22,1584.14,554.37,2388.0,1.3,47.25,2388.04,8141.81,8.3485,0
30_good,77,0.0009,0.0001,642.45,1585.72,554.52,2388.01,1.3,47.11,2388.0,8143.92,8.4275,0
30_good,78,0.0018,-0.0005,641.71,1582.59,554.3,2388.04,1.3,47.17,2388.0,8144.82,8.4039,0
30_good,79,-0.0011,-0.0001,641.99,1590.07,554.37,2387.98,1.3,47.27,2388.01,8143.56,8.3936,0
30_good,80,-0.0006,0.0001,641.95,1579.25,554.49,2388.0,1.3,47.29,2387.99,8143.12,8.4198,0
30_good,81,-0.0003,0.0005,642.18,1587.63,554.67,2388.11,1.3,47.15,2388.0,8143.04,8.4238,0
30_good,82,-0.0019,0.0,642.2,1584.63,553.88,2387.99,1.3,47.13,2388.03,8141.2,8.4148,0
30_good,83,0.0012,0.0004,642.11,1582.55,554.14,2388.01,1.3,47.36,2387.98,8147.29,8.4185,0
30_good,84,0.0004,0.0003,641.79,1584.57,554.59,2387.99,1.3,47.17,2388.02,8144.97,8.4112,0
30_good,85,-0.0007,-0.0002,642.43,1582.33,554.4,2388.01,1.3,47.25,2387.98,8146.59,8.4274,0
30_good,86,-0.0047,-0.0005,642.44,1585.37,554.86,2388.06,1.3,47.4,2387.97,8145.31,8.3646,0
30_good,87,-0.0035,-0.0004,642.02,1589.85,554.1,2388.04,1.3,47.15,2387.99,8145.26,8.3858,0
30_good,88,-0.0052,0.0002,642.23,1577.76,555.04,2388.0,1.3,47.23,2387.95,8144.04,8.3793,0
30_good,89,0.0009,0.0001,642.03,1577.75,553.83,2387.96,1.3,47.36,2388.01,8141.9,8.424,0
30_good,90,0.0008,-0.0001,642.35,1592.11,553.87,2388.04,1.3,47.22,2388.03,8140.16,8.4266,0
30_good,91,0.0058,-0.0,642.27,1587.08,554.31,2388.05,1.3,47.25,2388.01,8145.74,8.3918,0
30_good,92,0.0001,-0.0002,642.41,1585.92,554.52,2387.97,1.3,47.2,2388.0,8140.88,8.4067,0
30_good,93,0.0032,0.0002,641.7,1580.59,553.91,2387.96,1.3,47.34,2388.05,8146.83,8.3981,0
30_good,94,0.0033,-0.0004,642.44,1581.85,554.24,2388.03,1.3,47.24,2388.04,8140.67,8.4213,0
30_good,95,0.0003,-0.0004,642.08,1577.72,553.68,2388.06,1.3,47.34,2387.99,8140.84,8.3651,0
30_good,96,-0.0007,-0.0004,642.08,1587.5,554.3,2388.01,1.3,47.34,2388.03,8143.95,8.4031,0
30_good,97,0.0002,0.0001,642.37,1584.39,554.09,2388.04,1.3,47.26,2387.99,8142.92,8.4203,0
30_good,98,0.0042,-0.0004,642.65,1591.22,554.31,2388.02,1.3,47.28,2388.02,8142.93,8.4223,0
30_good,99,0.0002,0.0003,642.42,1592.99,554.06,2388.08,1.3,47.27,2387.99,8145.97,8.4359,0
30_good,100,0.0,-0.0002,642.39,1586.3,553.53,2388.0,1.3,47.4,2388.02,8143.15,8.3997,0
30_good,101,0.0033,0.0001,641.81,1583.0,553.79,2388.03,1.3,47.3,2387.98,8137.59,8.3892,0
30_good,102,-0.002,-0.0,642.57,1588.31,554.29,2388.01,1.3,47.18,2388.04,8143.07,8.3833,0
30_good,103,-0.0044,0.0,642.03,1581.91,554.28,2388.05,1.3,47.31,2388.09,8141.96,8.4062,0
30_good,104,0.001,0.0001,642.43,1583.52,554.09,2388.07,1.3,47.17,2387.99,8142.67,8.3795,0
30_good,105,0.0011,-0.0002,642.01,1585.26,554.02,2388.01,1.3,47.39,2388.0,8145.82,8.3834,0
30_good,106,-0.0001,0.0,642.44,1588.9,554.18,2388.01,1.3,47.48,2388.06,8140.34,8.394,0
30_good,107,-0.0004,0.0004,641.9,1591.75,553.91,2388.05,1.3,47.23,2388.06,8143.99,8.3791,0
30_good,108,0.0042,-0.0004,642.26,1588.58,554.08,2388.07,1.3,47.24,2388.0,8136.14,8.4102,0
30_good,109,0.0005,0.0004,642.18,1588.58,553.47,2388.05,1.3,47.27,2388.1,8140.81,8.4138,0
30_good,110,0.0014,-0.0003,642.28,1586.12,554.52,2388.03,1.3,47.57,2388.03,8137.15,8.4099,0
30_good,111,0.003,0.0005,641.98,1584.82,553.69,2388.08,1.3,47.34,2388.03,8139.39,8.4232,0
30_good,112,0.0016,-0.0001,642.33,1584.19,554.13,2388.08,1.3,47.24,2388.0,8141.15,8.3935,0
30_good,113,-0.0006,-0.0004,642.87,1585.17,554.11,2388.04,1.3,47.33,2388.02,8140.81,8.4097,0
30_good,114,-0.0001,-0.0,642.53,1582.19,554.32,2388.05,1.3,47.25,2388.02,8145.19,8.3964,0
30_good,115,-0.0013,0.0002,641.81,1589.56,554.32,2388.1,1.3,47.2,2388.05,8144.13,8.451,0
30_good,116,-0.0018,-0.0003,641.77,1585.28,553.52,2388.09,1.3,47.21,2388.05,8140.7,8.4002,0
30_good,117,0.0004,-0.0001,642.64,1580.11,553.79,2388.02,1.3,47.35,2388.04,8141.31,8.3948,0
30_good,118,0.0019,0.0005,642.16,1581.71,553.92,2388.0,1.3,47.13,2388.02,8142.21,8.4231,0
30_good,119,-0.0012,-0.0003,642.35,1585.69,554.23,2388.04,1.3,47.15,2388.04,8142.29,8.4148,0
30_good,120,-0.0017,0.0001,642.73,1584.64,554.2,2388.06,1.3,47.4,2388.05,8141.3,8.4349,0
30_good,121,0.0018,0.0003,642.48,1582.56,554.41,2388.04,1.3,47.35,2388.03,8140.79,8.4001,0
30_good,122,-0.0033,0.0003,642.99,1588.91,554.03,2388.08,1.3,47.34,2388.04,8146.49,8.4607,0
30_good,123,-0.0001,0.0003,642.04,1586.54,553.72,2388.03,1.3,47.37,2388.01,8141.57,8.4163,0
30_good,124,0.0003,-0.0,642.48,1585.57,554.58,2388.07,1.3,47.16,2388.11,8143.22,8.4545,0
30_good,125,-0.0012,-0.0003,642.53,1585.08,554.38,2388.05,1.3,47.29,2387.96,8145.05,8.4223,0
30_good,126,0.0001,-0.0004,642.45,1593.46,553.71,2388.0,1.3,47.43,2388.09,8143.35,8.4343,0
30_good,127,0.0019,-0.0001,642.24,1591.6,553.93,2388.08,1.3,47.43,2388.09,8142.33,8.4193,0
30_good,128,0.0012,0.0001,642.27,1594.41,554.45,2388.03,1.3,47.42,2388.07,8137.84,8.4193,0
30_good,129,-0.0012,0.0001,642.19,1584.39,553.92,2388.07,1.3,47.41,2388.1,8140.84,8.3986,0
30_good,130,-0.0036,-0.0002,642.65,1594.28,553.99,2388.1,1.3,47.36,2388.03,8147.05,8.4135,0
30_good,131,0.0019,0.0001,642.69,1584.96,553.37,2388.05,1.3,47.38,2388.07,8145.88,8.4248,0
30_good,132,0.0016,-0.0001,641.95,1584.66,553.52,2388.11,1.3,47.39,2388.11,8140.54,8.4011,0
30_good,133,-0.0024,-0.0004,642.52,1593.26,553.96,2388.07,1.3,47.36,2388.04,8140.2,8.412,0
30_good,134,-0.0015,0.0004,642.2,1591.22,553.9,2388.06,1.3,47.24,2388.08,8139.88,8.4122,0
30_good,135,-0.0003,0.0,642.21,1577.89,553.69,2388.02,1.3,47.46,2388.05,8138.58,8.4386,0
30_good,136,-0.0042,0.0002,642.72,1589.32,553.27,2388.15,1.3,47.38,2388.11,8148.09,8.3976,0
31,165,-0.0013,0.0,642.26,1581.7,553.19,2388.08,1.3,47.61,2388.1,8139.01,8.4037,1
31,166,0.0019,0.0002,643.1,1588.23,553.54,2388.08,1.3,47.45,2388.07,8133.37,8.4267,1
31,167,-0.0003,-0.0004,641.62,1591.98,552.82,2388.11,1.3,47.74,2388.18,8141.96,8.452,1
31,168,0.0015,-0.0001,642.15,1587.05,553.39,2388.05,1.3,47.39,2388.12,8143.78,8.4207,1
31,169,-0.0033,-0.0001,642.55,1578.77,554.0,2388.11,1.3,47.64,2388.05,8135.95,8.4244,1
31,170,0.002,0.0,642.81,1591.95,552.52,2388.12,1.3,47.6,2388.15,8137.57,8.425,1
31,171,0.0026,-0.0005,642.34,1589.46,553.63,2388.15,1.3,47.65,2388.08,8134.7,8.4268,1
31,172,0.0011,-0.0003,643.03,1582.03,553.87,2388.12,1.3,47.7,2388.11,8131.87,8.4785,1
31,173,0.0016,-0.0004,642.57,1590.28,552.66,2388.04,1.3,47.53,2388.09,8139.4,8.4333,1
31,174,0.0006,-0.0004,642.54,1587.72,553.6,2388.08,1.3,47.45,2388.1,8135.97,8.4473,1
31,175,0.0043,-0.0002,642.68,1590.79,553.9,2388.09,1.3,47.6,2388.09,8134.7,8.4759,1
31,176,-0.0009,-0.0003,643.76,1585.81,553.38,2388.12,1.3,47.57,2388.1,8132.89,8.4431,1
31,177,0.0008,0.0,642.44,1585.01,552.27,2388.12,1.3,47.48,2388.1,8136.43,8.4643,1
31,178,-0.0034,0.0002,642.83,1596.38,553.69,2388.08,1.3,47.54,2388.16,8133.52,8.4216,1
31,179,0.0014,0.0005,642.31,1597.18,553.59,2388.12,1.3,47.65,2388.1,8136.11,8.4523,1
31,180,0.0001,-0.0001,642.44,1592.08,553.02,2388.09,1.3,47.56,2388.06,8134.8,8.4281,1
31,181,0.0028,0.0005,643.11,1583.92,553.17,2388.16,1.3,47.58,2388.14,8135.4,8.4477,1
31,182,0.0017,-0.0004,642.75,1590.59,552.68,2388.17,1.3,47.6,2388.11,8131.61,8.449,1
31,183,0.0023,0.0005,642.78,1593.46,553.27,2388.1,1.3,47.46,2388.13,8134.98,8.412,1
31,184,0.0002,-0.0004,642.77,1593.08,553.97,2388.11,1.3,47.62,2388.08,8132.26,8.4668,1
31,185,-0.0059,-0.0005,642.93,1595.2,552.86,2388.12,1.3,47.6,2388.15,8133.37,8.4421,1
31,186,0.0009,0.0,643.24,1588.74,553.12,2388.12,1.3,47.72,2388.07,8132.65,8.4706,1
31,187,-0.0018,-0.0002,642.41,1596.81,553.56,2388.11,1.3,47.58,2388.2,8128.44,8.444,1
31,188,0.0029,0.0004,643.42,1596.19,552.54,2388.17,1.3,47.7,2388.17,8130.56,8.4378,1
31,189,-0.0004,-0.0001,643.1,1595.59,553.18,2388.2,1.3,47.56,2388.2,8127.67,8.4472,1
31,190,0.0033,0.0002,643.28,1595.87,552.64,2388.16,1.3,47.52,2388.15,8133.46,8.4656,1
31,191,0.0026,-0.0002,643.2,1590.33,552.89,2388.15,1.3,47.66,2388.17,8129.67,8.4497,1
31,192,0.0016,-0.0001,642.93,1591.79,553.19,2388.17,1.3,47.46,2388.12,8133.59,8.4582,1
31,193,0.0005,-0.0001,643.15,1588.7,552.82,2388.15,1.3,47.6,2388.11,8127.11,8.4467,1
31,194,0.0005,0.0003,642.3,1588.3,552.5,2388.17,1.3,47.79,2388.16,8133.52,8.4709,1
31,195,0.003,0.0002,642.86,1597.28,553.4,2388.14,1.3,47.57,2388.15,8133.13,8.4697,1
31,196,0.0029,0.0004,643.06,1589.6,552.26,2388.15,1.3,47.72,2388.11,8132.68,8.4483,1
31,197,0.0009,0.0003,642.87,1592.55,552.55,2388.19,1.3,47.79,2388.2,8129.55,8.4487,1
31,198,0.0009,0.0001,642.48,1590.2,552.34,2388.17,1.3,47.55,2388.18,8137.49,8.4781,1
31,199,-0.0021,0.0005,642.54,1594.44,551.98,2388.18,1.3,47.67,2388.16,8133.52,8.468,1
31,200,-0.0006,0.0001,642.99,1591.2,552.83,2388.16,1.3,47.61,2388.14,8127.5,8.4825,1
31,201,0.0002,0.0003,643.39,1590.35,551.77,2388.17,1.3,47.84,2388.19,8131.66,8.4808,1
31,202,-0.0011,-0.0003,642.7,1602.78,552.67,2388.17,1.3,47.72,2388.14,8129.53,8.472,1
31,203,0.0005,0.0002,643.08,1587.54,552.01,2388.18,1.3,47.94,2388.18,8131.65,8.4792,1
31,204,-0.0031,0.0004,642.67,1597.92,552.22,2388.19,1.3,47.79,2388.17,8131.51,8.4292,1
31,205,-0.0036,0.0,643.26,1592.93,552.02,2388.18,1.3,47.86,2388.25,8129.28,8.4899,1
31,206,-0.0022,0.0001,643.28,1595.29,552.32,2388.17,1.3,47.83,2388.25,8130.5,8.4771,1
31,207,0.0005,0.0002,642.6,1591.08,552.33,2388.22,1.3,47.82,2388.19,8131.82,8.4957,1
31,208,0.0002,-0.0002,643.27,1606.79,552.29,2388.19,1.3,47.89,2388.2,8129.32,8.4544,1
31,209,0.0017,0.0002,643.1,1590.49,552.26,2388.21,1.3,47.89,2388.18,8132.4,8.4563,1
31,210,-0.003,0.0001,643.14,1600.49,552.22,2388.23,1.3,47.78,2388.23,8121.07,8.5095,1
31,211,0.001,0.0002,643.26,1604.58,552.47,2388.22,1.3,48.01,2388.22,8123.03,8.5038,1
31,212,0.0018,-0.0004,643.35,1591.18,552.06,2388.19,1.3,47.94,2388.18,8125.9,8.4583,1
31,213,0.0002,0.0003,643.19,1596.87,552.23,2388.19,1.3,47.7,2388.23,8132.45,8.4483,1
31,214,0.0012,0.0005,643.5,1596.65,551.97,2388.23,1.3,47.91,2388.22,8126.62,8.4957,1
31,215,-0.0035,0.0001,642.41,1604.84,552.66,2388.23,1.3,48.08,2388.25,8128.08,8.4771,1
31,216,0.0018,0.0004,642.93,1598.21,552.29,2388.18,1.3,47.93,2388.26,8127.4,8.4698,1
31,217,0.003,0.0005,643.28,1594.03,552.04,2388.17,1.3,48.07,2388.15,8128.93,8.49,1
31,218,0.0006,0.0001,643.69,1598.21,551.89,2388.19,1.3,48.21,2388.17,8122.47,8.4957,1
31,219,0.0004,0.0001,643.37,1594.68,551.57,2388.22,1.3,48.15,2388.27,8126.04,8.4898,1
31,220,0.0049,0.0004,643.98,1595.32,552.19,2388.21,1.3,47.93,2388.23,8128.88,8.4865,1
31,221,-0.0004,-0.0001,643.52,1600.61,552.43,2388.21,1.3,48.16,2388.29,8129.98,8.5174,1
31,222,-0.0002,-0.0,643.22,1600.63,551.78,2388.26,1.3,47.92,2388.19,8130.27,8.4755,1
31,223,-0.0008,0.0002,642.98,1606.34,551.1,2388.26,1.3,47.96,2388.2,8122.55,8.5229,1
31,224,-0.0003,-0.0003,643.62,1598.21,551.43,2388.29,1.3,48.03,2388.2,8126.02,8.5313,1
31,225,-0.0038,0.0005,643.35,1595.95,551.37,2388.29,1.3,48.0,2388.25,8119.34,8.4932,1
31,226,-0.0008,-0.0005,643.05,1601.52,552.04,2388.29,1.3,48.11,2388.28,8118.91,8.5264,1
31,227,0.0019,-0.0004,643.51,1601.75,551.33,2388.3,1.3,48.13,2388.25,8127.06,8.5089,1
31,228,0.0013,0.0,642.77,1594.36,551.45,2388.22,1.3,48.22,2388.22,8126.02,8.5145,1
31,229,-0.0012,0.0004,644.11,1602.35,551.66,2388.3,1.3,48.26,2388.3,8125.82,8.5085,1
31,230,0.0005,-0.0002,643.48,1602.57,550.93,2388.2,1.3,48.0,2388.27,8123.25,8.4803,1
31,231,0.0001,0.0001,643.75,1606.56,551.45,2388.28,1.3,48.1,2388.3,8124.55,8.5289,1
31,232,0.0022,-0.0,644.07,1602.77,551.15,2388.32,1.3,48.08,2388.25,8128.78,8.5153,1
31,233,-0.0011,-0.0003,643.41,1601.56,551.29,2388.27,1.3,48.04,2388.3,8118.7,8.5001,1
31,234,0.0023,-0.0001,643.5,1599.79,550.86,2388.34,1.3,48.32,2388.35,8116.96,8.4871,1
31_good,1,-0.0009,-0.0,642.32,1582.38,554.79,2388.05,1.3,47.19,2387.99,8138.73,8.4135,0
31_good,2,-0.0005,-0.0003,642.49,1584.07,554.15,2388.02,1.3,47.31,2388.02,8140.24,8.3995,0
31_good,3,0.0029,-0.0002,642.49,1585.07,554.23,2388.0,1.3,47.1,2388.01,8140.79,8.4159,0
31_good,4,-0.0037,-0.0002,642.21,1572.4,554.77,2388.0,1.3,47.19,2388.01,8136.16,8.4232,0
31_good,5,-0.0011,0.0005,641.84,1584.77,554.84,2388.03,1.3,47.29,2388.02,8139.68,8.3922,0
31_good,6,-0.0003,-0.0003,642.48,1582.5,554.74,2387.99,1.3,47.3,2387.99,8136.34,8.3867,0
31_good,7,-0.0031,0.0005,642.3,1584.57,554.9,2388.01,1.3,47.23,2388.0,8132.69,8.3756,0
31_good,8,0.0032,-0.0002,642.32,1586.33,554.08,2388.06,1.3,47.03,2387.98,8141.14,8.3977,0
31_good,9,0.0037,-0.0001,641.84,1585.09,554.09,2387.97,1.3,47.21,2387.98,8133.34,8.3894,0
31_good,10,-0.0027,-0.0001,642.64,1595.07,554.44,2388.01,1.3,47.02,2388.02,8137.21,8.3873,0
31_good,11,0.0013,0.0002,642.17,1579.12,554.43,2387.98,1.3,47.15,2388.01,8139.73,8.3832,0
31_good,12,-0.0009,0.0003,642.18,1579.01,554.3,2387.99,1.3,47.17,2388.01,8139.59,8.4032,0
31_good,13,0.0042,-0.0001,642.06,1581.71,554.25,2388.01,1.3,47.23,2388.06,8140.13,8.3956,0
31_good,14,-0.003,0.0001,641.66,1587.61,554.4,2388.01,1.3,47.31,2387.99,8140.72,8.3706,0
31_good,15,0.0011,0.0001,642.49,1583.13,554.4,2388.04,1.3,47.19,2388.02,8135.72,8.3784,0
31_good,16,0.0013,-0.0,641.65,1585.84,554.72,2388.0,1.3,47.04,2388.02,8142.44,8.3947,0
31_good,17,-0.0027,0.0005,642.13,1582.29,554.0,2388.04,1.3,47.11,2388.03,8133.96,8.4062,0
31_good,18,0.0019,0.0004,641.76,1589.63,553.69,2388.04,1.3,47.06,2388.03,8134.16,8.4117,0
31_good,19,-0.0011,0.0,642.18,1587.07,554.14,2388.01,1.3,47.32,2388.01,8135.21,8.4282,0
31_good,20,0.0009,-0.0003,642.16,1592.08,554.36,2388.05,1.3,47.14,2388.03,8138.31,8.371,0
31_good,21,-0.0041,-0.0003,642.43,1590.86,554.3,2388.01,1.3,47.09,2388.05,8137.42,8.4408,0
31_good,22,-0.0,0.0005,642.41,1585.3,554.1,2387.97,1.3,47.2,2388.0,8139.19,8.3647,0
31_good,23,-0.0003,0.0001,642.13,1583.72,554.09,2387.99,1.3,47.45,2387.97,8142.07,8.3973,0
31_good,24,-0.0009,0.0003,642.02,1583.53,554.34,2388.04,1.3,47.01,2388.01,8138.91,8.3842,0
31_good,25,-0.0001,0.0003,641.81,1587.24,555.03,2388.05,1.3,47.3,2387.98,8140.76,8.4043,0
31_good,26,-0.0034,0.0005,642.49,1588.89,554.05,2388.05,1.3,47.16,2387.94,8136.26,8.4098,0
31_good,27,0.0007,0.0,641.97,1586.29,554.79,2388.02,1.3,47.26,2387.97,8141.44,8.3659,0
31_good,28,-0.0014,-0.0002,641.82,1584.33,554.39,2387.96,1.3,47.24,2387.98,8138.33,8.4182,0
31_good,29,0.0015,0.0004,642.75,1582.95,553.71,2388.0,1.3,47.25,2388.01,8140.99,8.4084,0
31_good,30,0.0012,0.0003,642.43,1584.37,554.6,2388.08,1.3,47.25,2388.0,8136.63,8.4189,0
31_good,31,0.0,0.0005,642.43,1585.58,554.62,2388.0,1.3,47.15,2388.0,8140.67,8.3931,0
31_good,32,-0.0033,-0.0004,642.07,1583.16,554.65,2388.05,1.3,47.41,2388.0,8140.07,8.4297,0
31_good,33,0.0017,0.0004,642.6,1589.24,554.16,2388.05,1.3,47.07,2388.03,8141.31,8.4018,0
31_good,34,0.0012,-0.0003,642.08,1588.91,555.31,2388.0,1.3,47.11,2388.05,8144.41,8.4,0
31_good,35,-0.002,0.0003,642.63,1589.74,554.26,2388.06,1.3,47.3,2388.06,8138.96,8.416,0
31_good,36,0.0022,-0.0003,642.26,1575.27,554.97,2388.04,1.3,47.37,2388.04,8134.19,8.4196,0
31_good,37,-0.0003,-0.0003,641.53,1588.56,554.72,2387.99,1.3,47.06,2388.03,8136.76,8.3852,0
31_good,38,0.0016,-0.0004,642.27,1585.97,554.72,2387.98,1.3,47.07,2388.03,8141.31,8.3874,0
31_good,39,-0.0001,-0.0,642.16,1582.17,554.48,2388.01,1.3,47.26,2388.0,8137.55,8.4151,0
31_good,40,0.0028,0.0001,642.61,1583.26,553.67,2387.98,1.3,47.1,2387.98,8141.46,8.3976,0
31_good,41,-0.0012,-0.0,641.87,1586.7,553.96,2388.09,1.3,47.2,2388.04,8134.72,8.3995,0
31_good,42,-0.0026,-0.0003,642.09,1581.83,555.28,2387.97,1.3,47.22,2387.96,8142.58,8.392,0
31_good,43,-0.0012,0.0003,641.5,1577.74,554.17,2388.0,1.3,47.06,2388.03,8132.31,8.3855,0
31_good,44,-0.0012,-0.0003,642.27,1584.28,554.36,2388.04,1.3,47.13,2388.01,8133.31,8.3587,0
31_good,45,-0.0017,0.0004,641.91,1588.78,554.2,2388.0,1.3,47.07,2388.03,8141.85,8.4147,0
31_good,46,-0.0013,0.0005,642.67,1579.99,554.25,2387.99,1.3,47.12,2388.03,8138.42,8.3972,0
31_good,47,-0.0036,-0.0003,642.16,1586.8,554.53,2388.02,1.3,47.23,2388.03,8142.75,8.3637,0
31_good,48,-0.007,-0.0004,642.16,1582.58,555.04,2388.02,1.3,47.3,2387.97,8138.96,8.4014,0
31_good,49,-0.0013,-0.0002,642.35,1576.11,554.02,2388.04,1.3,47.04,2387.98,8141.86,8.3911,0
31_good,50,0.0007,0.0004,642.5,1587.31,554.5,2388.01,1.3,47.27,2388.01,8138.66,8.3969,0
31_good,51,-0.003,0.0004,642.49,1587.64,554.32,2387.98,1.3,47.16,2388.01,8138.28,8.4113,0
31_good,52,0.0001,0.0004,642.27,1583.5,554.62,2387.95,1.3,47.29,2388.0,8140.29,8.3646,0
31_good,53,0.0009,-0.0003,642.11,1591.74,553.97,2388.06,1.3,47.23,2387.99,8140.83,8.4042,0
31_good,54,-0.0018,0.0004,641.7,1581.44,554.57,2388.02,1.3,47.33,2388.04,8140.84,8.4005,0
31_good,55,-0.0011,0.0003,642.27,1577.19,553.59,2388.05,1.3,47.13,2388.04,8133.8,8.4091,0
31_good,56,0.0008,0.0,642.32,1582.58,554.67,2387.99,1.3,47.21,2387.95,8139.85,8.4156,0
31_good,57,0.0001,-0.0001,642.04,1580.68,555.23,2388.06,1.3,47.11,2387.98,8142.32,8.4029,0
31_good,58,0.0006,0.0005,642.39,1590.24,554.7,2388.05,1.3,47.17,2388.02,8141.27,8.4052,0
31_good,59,-0.0003,0.0004,642.71,1584.82,554.41,2388.01,1.3,47.36,2388.01,8141.39,8.3941,0
31_good,60,0.0014,-0.0004,641.79,1580.03,554.71,2388.08,1.3,47.25,2388.05,8141.28,8.4057,0
31_good,61,-0.0015,-0.0004,642.03,1584.42,554.15,2387.98,1.3,47.19,2388.0,8143.3,8.3946,0
31_good,62,0.0009,-0.0,642.37,1581.94,554.49,2387.98,1.3,47.33,2388.03,8137.91,8.4107,0
31_good,63,0.0002,0.0,642.51,1583.2,554.65,2388.03,1.3,47.3,2388.1,8140.65,8.4201,0
31_good,64,-0.0014,-0.0001,641.93,1578.34,553.74,2388.01,1.3,47.25,2388.11,8139.69,8.3898,0
31_good,65,0.0006,0.0005,642.06,1580.85,554.97,2388.01,1.3,47.2,2388.03,8138.9,8.4168,0
31_good,66,0.0002,-0.0005,642.3,1587.25,554.17,2387.99,1.3,47.32,2388.05,8146.49,8.403,0
31_good,67,0.0016,-0.0004,641.83,1585.17,554.84,2388.0,1.3,47.14,2388.02,8145.25,8.4404,0
31_good,68,-0.0006,0.0001,642.51,1580.51,554.1,2388.1,1.3,47.2,2388.01,8140.54,8.3873,0
31_good,69,-0.0022,0.0005,642.15,1589.08,554.78,2388.04,1.3,47.28,2388.04,8137.07,8.3597,0
31_good,70,-0.0017,-0.0002,641.95,1578.36,554.37,2388.04,1.3,47.37,2388.07,8143.0,8.3843,0
31_good,71,0.0017,-0.0002,642.24,1583.58,553.74,2388.08,1.3,47.31,2388.01,8141.48,8.3745,0
31_good,72,-0.001,0.0001,642.09,1586.63,554.58,2388.05,1.3,47.21,2387.99,8139.29,8.4163,0
31_good,73,0.0013,-0.0,642.25,1590.14,554.53,2388.02,1.3,47.29,2387.95,8140.92,8.3996,0
31_good,74,-0.0018,-0.0004,642.3,1580.25,554.93,2388.02,1.3,47.36,2387.96,8138.76,8.4138,0
31_good,75,-0.0061,-0.0004,642.07,1582.09,554.09,2388.03,1.3,47.58,2388.05,8140.32,8.398,0
31_good,76,0.0022,-0.0,642.13,1584.29,554.17,2388.06,1.3,47.15,2388.09,8140.49,8.4217,0
31_good,77,-0.0024,-0.0002,642.1,1582.16,553.97,2388.04,1.3,47.25,2388.02,8132.2,8.4135,0
31_good,78,0.0027,-0.0003,642.55,1584.71,553.76,2388.03,1.3,47.3,2388.09,8141.35,8.3719,0
31_good,79,0.0034,-0.0002,642.24,1583.94,554.71,2388.04,1.3,47.16,2387.99,8138.69,8.3815,0
